date	store_name	rating
2021-10-14	West Avl	5
2021-10-14	West Avl	4
2021-10-14	West Avl	5
2021-10-14	West Avl	5
2021-10-14	West Avl	5
2021-10-14	West Avl	4
2021-10-14	West Avl	5
2021-10-14	West Avl	5
2021-10-14	West Avl	4
2021-10-14	West Avl	5
2021-10-14	West Avl	5
2021-10-14	West Avl	5
2021-10-14	West Avl	5
2021-10-14	West Avl	5
2021-10-14	West Avl	5
2021-10-14	West Avl	5
2021-10-14	West Avl	5
2021-10-14	East Avl	5
2021-10-14	East Avl	5
2021-10-14	East Avl	5
2021-10-14	East Avl	5
2021-10-14	East Avl	5
2021-10-14	East Avl	5
2021-10-14	East Avl	5
2021-10-14	Blk Mtn	3
2021-10-14	Blk Mtn	2
2021-10-14	Blk Mtn	2
2021-10-14	Blk Mtn	2
2021-10-14	Blk Mtn	4
2021-10-14	Blk Mtn	3
2021-10-14	Blk Mtn	4
2021-10-14	Blk Mtn	4
2021-10-14	Blk Mtn	5
2021-10-14	Blk Mtn	4
2021-10-14	Blk Mtn	4
2021-10-14	Blk Mtn	5
2021-10-14	Blk Mtn	4
2021-10-14	Blk Mtn	2
2021-10-14	Blk Mtn	5
2021-10-14	Blk Mtn	4
2021-10-14	Blk Mtn	4
2021-10-14	Blk Mtn	3
2021-10-14	Blk Mtn	2
2021-10-14	Lexington	3
2021-10-14	Lexington	2
2021-10-14	Lexington	4
2021-10-14	Lexington	4
2021-10-14	Lexington	5
2021-10-14	Lexington	1
2021-10-14	Lexington	4
2021-10-14	Lexington	4
2021-10-14	Lexington	2
2021-10-14	Lexington	3
2021-10-14	Lexington	4
2021-10-14	Lexington	4
2021-10-14	Lexington	4
2021-10-14	Lexington	4
2021-10-14	Lexington	3
2021-10-14	Lexington	4
2021-10-14	Lexington	5
2021-10-14	Lexington	4
2021-10-14	Lexington	3
2021-10-14	Lexington	3
2021-10-14	Lexington	3
2021-10-14	Lexington	3
2021-10-14	Lexington	3
2021-10-14	Lexington	3
2021-10-14	Lexington	3
2021-10-14	Lexington	2
2021-10-14	Lexington	3
2021-10-14	Lexington	2
2021-10-14	Lexington	3
2021-10-14	Lexington	4
2021-10-14	Lexington	4
2021-10-14	Lexington	3
2021-10-14	Lexington	2
2021-10-13	West Avl	3
2021-10-13	West Avl	2
2021-10-13	West Avl	1
2021-10-13	West Avl	5
2021-10-13	West Avl	4
2021-10-13	West Avl	5
2021-10-13	West Avl	3
2021-10-13	West Avl	5
2021-10-13	West Avl	5
2021-10-13	West Avl	5
2021-10-13	West Avl	5
2021-10-13	West Avl	2
2021-10-13	West Avl	2
2021-10-13	West Avl	5
2021-10-13	West Avl	5
2021-10-13	East Avl	5
2021-10-13	East Avl	4
2021-10-13	East Avl	5
2021-10-13	East Avl	5
2021-10-13	East Avl	3
2021-10-13	East Avl	5
2021-10-13	East Avl	5
2021-10-13	East Avl	5
2021-10-13	East Avl	2
2021-10-13	Blk Mtn	4
2021-10-13	Blk Mtn	4
2021-10-13	Blk Mtn	4
2021-10-13	Blk Mtn	4
2021-10-13	Blk Mtn	3
2021-10-13	Blk Mtn	5
2021-10-13	Blk Mtn	4
2021-10-13	Blk Mtn	4
2021-10-13	Blk Mtn	5
2021-10-13	Blk Mtn	4
2021-10-13	Blk Mtn	4
2021-10-13	Blk Mtn	5
2021-10-13	Blk Mtn	3
2021-10-13	Blk Mtn	3
2021-10-13	Blk Mtn	4
2021-10-13	Blk Mtn	2
2021-10-13	Blk Mtn	4
2021-10-13	Blk Mtn	5
2021-10-13	Blk Mtn	4
2021-10-13	Blk Mtn	2
2021-10-13	Blk Mtn	3
2021-10-13	Blk Mtn	3
2021-10-13	Blk Mtn	3
2021-10-13	Lexington	5
2021-10-13	Lexington	4
2021-10-13	Lexington	5
2021-10-13	Lexington	4
2021-10-13	Lexington	2
2021-10-13	Lexington	3
2021-10-13	Lexington	3
2021-10-13	Lexington	4
2021-10-13	Lexington	1
2021-10-13	Lexington	5
2021-10-13	Lexington	3
2021-10-13	Lexington	4
2021-10-13	Lexington	5
2021-10-13	Lexington	2
2021-10-13	Lexington	3
2021-10-13	Lexington	4
2021-10-13	Lexington	4
2021-10-13	Lexington	5
2021-10-13	Lexington	4
2021-10-13	Lexington	4
2021-10-13	Lexington	3
2021-10-13	Lexington	4
2021-10-13	Lexington	3
2021-10-13	Lexington	3
2021-10-13	Lexington	2
2021-10-13	Lexington	4
2021-10-12	West Avl	5
2021-10-12	West Avl	2
2021-10-12	West Avl	4
2021-10-12	West Avl	5
2021-10-12	West Avl	3
2021-10-12	West Avl	3
2021-10-12	West Avl	4
2021-10-12	West Avl	2
2021-10-12	East Avl	4
2021-10-12	East Avl	4
2021-10-12	East Avl	3
2021-10-12	East Avl	4
2021-10-12	East Avl	2
2021-10-12	East Avl	4
2021-10-12	East Avl	4
2021-10-12	East Avl	4
2021-10-12	East Avl	5
2021-10-12	East Avl	5
2021-10-12	East Avl	5
2021-10-12	East Avl	4
2021-10-12	East Avl	5
2021-10-12	East Avl	3
2021-10-12	East Avl	4
2021-10-12	East Avl	5
2021-10-12	East Avl	2
2021-10-12	Blk Mtn	5
2021-10-12	Blk Mtn	4
2021-10-12	Blk Mtn	3
2021-10-12	Blk Mtn	5
2021-10-12	Blk Mtn	5
2021-10-12	Blk Mtn	3
2021-10-12	Blk Mtn	4
2021-10-12	Blk Mtn	4
2021-10-12	Blk Mtn	4
2021-10-12	Blk Mtn	5
2021-10-12	Blk Mtn	3
2021-10-12	Blk Mtn	3
2021-10-12	Blk Mtn	5
2021-10-12	Blk Mtn	5
2021-10-12	Blk Mtn	5
2021-10-12	Blk Mtn	5
2021-10-12	Blk Mtn	3
2021-10-12	Blk Mtn	3
2021-10-12	Blk Mtn	5
2021-10-12	Lexington	3
2021-10-12	Lexington	4
2021-10-12	Lexington	2
2021-10-12	Lexington	3
2021-10-12	Lexington	4
2021-10-12	Lexington	3
2021-10-12	Lexington	5
2021-10-12	Lexington	4
2021-10-12	Lexington	4
2021-10-12	Lexington	5
2021-10-12	Lexington	3
2021-10-12	Lexington	3
2021-10-12	Lexington	3
2021-10-12	Lexington	4
2021-10-12	Lexington	4
2021-10-12	Lexington	4
2021-10-12	Lexington	5
2021-10-12	Lexington	3
2021-10-12	Lexington	3
2021-10-12	Lexington	4
2021-10-12	Lexington	3
2021-10-12	Lexington	5
2021-10-12	Lexington	2
2021-10-12	Lexington	5
2021-10-12	Lexington	4
2021-10-12	Lexington	3
2021-10-12	Lexington	4
2021-10-12	Lexington	3
2021-10-12	Lexington	4
2021-10-12	Lexington	4
2021-10-12	Lexington	4
2021-10-12	Lexington	5
2021-10-12	Lexington	4
2021-10-12	Lexington	2
2021-10-12	Lexington	4
2021-10-12	Lexington	5
2021-10-11	West Avl	5
2021-10-11	West Avl	3
2021-10-11	West Avl	3
2021-10-11	West Avl	4
2021-10-11	West Avl	3
2021-10-11	West Avl	3
2021-10-11	West Avl	2
2021-10-11	West Avl	5
2021-10-11	West Avl	4
2021-10-11	West Avl	3
2021-10-11	East Avl	2
2021-10-11	East Avl	4
2021-10-11	East Avl	4
2021-10-11	East Avl	5
2021-10-11	East Avl	5
2021-10-11	East Avl	3
2021-10-11	East Avl	4
2021-10-11	East Avl	5
2021-10-11	East Avl	3
2021-10-11	East Avl	5
2021-10-11	Blk Mtn	4
2021-10-11	Blk Mtn	5
2021-10-11	Blk Mtn	3
2021-10-11	Blk Mtn	3
2021-10-11	Blk Mtn	3
2021-10-11	Blk Mtn	5
2021-10-11	Blk Mtn	5
2021-10-11	Blk Mtn	4
2021-10-11	Blk Mtn	5
2021-10-11	Blk Mtn	5
2021-10-11	Blk Mtn	3
2021-10-11	Blk Mtn	5
2021-10-11	Blk Mtn	5
2021-10-11	Blk Mtn	5
2021-10-11	Blk Mtn	5
2021-10-11	Blk Mtn	5
2021-10-11	Lexington	2
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	3
2021-10-11	Lexington	4
2021-10-11	Lexington	3
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	4
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	4
2021-10-11	Lexington	3
2021-10-11	Lexington	5
2021-10-11	Lexington	4
2021-10-11	Lexington	3
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	4
2021-10-11	Lexington	5
2021-10-11	Lexington	2
2021-10-11	Lexington	5
2021-10-11	Lexington	3
2021-10-11	Lexington	4
2021-10-11	Lexington	5
2021-10-11	Lexington	2
2021-10-11	Lexington	5
2021-10-11	Lexington	4
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	4
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-11	Lexington	4
2021-10-11	Lexington	5
2021-10-11	Lexington	5
2021-10-10	West Avl	4
2021-10-10	West Avl	3
2021-10-10	West Avl	5
2021-10-10	West Avl	4
2021-10-10	West Avl	3
2021-10-10	West Avl	4
2021-10-10	West Avl	5
2021-10-10	West Avl	2
2021-10-10	West Avl	3
2021-10-10	West Avl	4
2021-10-10	West Avl	3
2021-10-10	West Avl	3
2021-10-10	West Avl	4
2021-10-10	West Avl	4
2021-10-10	West Avl	5
2021-10-10	East Avl	3
2021-10-10	East Avl	4
2021-10-10	East Avl	5
2021-10-10	East Avl	4
2021-10-10	East Avl	5
2021-10-10	East Avl	2
2021-10-10	East Avl	5
2021-10-10	East Avl	3
2021-10-10	East Avl	2
2021-10-10	East Avl	4
2021-10-10	East Avl	4
2021-10-10	East Avl	4
2021-10-10	East Avl	4
2021-10-10	Blk Mtn	5
2021-10-10	Blk Mtn	4
2021-10-10	Blk Mtn	4
2021-10-10	Blk Mtn	3
2021-10-10	Blk Mtn	3
2021-10-10	Blk Mtn	4
2021-10-10	Blk Mtn	4
2021-10-10	Blk Mtn	3
2021-10-10	Blk Mtn	4
2021-10-10	Blk Mtn	5
2021-10-10	Blk Mtn	3
2021-10-10	Blk Mtn	2
2021-10-10	Blk Mtn	4
2021-10-10	Blk Mtn	5
2021-10-10	Blk Mtn	3
2021-10-10	Lexington	4
2021-10-10	Lexington	3
2021-10-10	Lexington	4
2021-10-10	Lexington	3
2021-10-10	Lexington	4
2021-10-10	Lexington	3
2021-10-10	Lexington	5
2021-10-10	Lexington	3
2021-10-10	Lexington	4
2021-10-10	Lexington	4
2021-10-10	Lexington	2
2021-10-10	Lexington	4
2021-10-10	Lexington	5
2021-10-10	Lexington	5
2021-10-10	Lexington	3
2021-10-10	Lexington	5
2021-10-10	Lexington	2
2021-10-10	Lexington	3
2021-10-10	Lexington	4
2021-10-10	Lexington	4
2021-10-10	Lexington	2
2021-10-10	Lexington	5
2021-10-10	Lexington	5
2021-10-10	Lexington	4
2021-10-10	Lexington	4
2021-10-10	Lexington	4
2021-10-10	Lexington	4
2021-10-10	Lexington	5
2021-10-10	Lexington	4
2021-10-10	Lexington	4
2021-10-10	Lexington	3
2021-10-10	Lexington	3
2021-10-10	Lexington	3
2021-10-10	Lexington	5
2021-10-10	Lexington	5
2021-10-10	Lexington	5
2021-10-09	West Avl	4
2021-10-09	West Avl	3
2021-10-09	West Avl	5
2021-10-09	West Avl	4
2021-10-09	West Avl	4
2021-10-09	West Avl	4
2021-10-09	West Avl	5
2021-10-09	West Avl	3
2021-10-09	West Avl	4
2021-10-09	West Avl	4
2021-10-09	West Avl	2
2021-10-09	West Avl	4
2021-10-09	West Avl	3
2021-10-09	West Avl	2
2021-10-09	West Avl	5
2021-10-09	East Avl	5
2021-10-09	East Avl	4
2021-10-09	East Avl	5
2021-10-09	East Avl	5
2021-10-09	East Avl	4
2021-10-09	East Avl	3
2021-10-09	East Avl	5
2021-10-09	East Avl	4
2021-10-09	East Avl	2
2021-10-09	Blk Mtn	2
2021-10-09	Blk Mtn	4
2021-10-09	Blk Mtn	3
2021-10-09	Blk Mtn	4
2021-10-09	Blk Mtn	3
2021-10-09	Blk Mtn	4
2021-10-09	Blk Mtn	3
2021-10-09	Blk Mtn	3
2021-10-09	Blk Mtn	4
2021-10-09	Blk Mtn	3
2021-10-09	Blk Mtn	3
2021-10-09	Blk Mtn	3
2021-10-09	Blk Mtn	4
2021-10-09	Blk Mtn	3
2021-10-09	Blk Mtn	4
2021-10-09	Blk Mtn	4
2021-10-09	Lexington	5
2021-10-09	Lexington	4
2021-10-09	Lexington	5
2021-10-09	Lexington	5
2021-10-09	Lexington	5
2021-10-09	Lexington	4
2021-10-09	Lexington	5
2021-10-09	Lexington	5
2021-10-09	Lexington	5
2021-10-09	Lexington	5
2021-10-09	Lexington	3
2021-10-09	Lexington	4
2021-10-09	Lexington	5
2021-10-09	Lexington	4
2021-10-09	Lexington	4
2021-10-09	Lexington	3
2021-10-09	Lexington	4
2021-10-09	Lexington	5
2021-10-09	Lexington	5
2021-10-09	Lexington	5
2021-10-09	Lexington	5
2021-10-09	Lexington	5
2021-10-09	Lexington	5
2021-10-09	Lexington	4
2021-10-09	Lexington	5
2021-10-09	Lexington	5
2021-10-09	Lexington	5
2021-10-09	Lexington	4
2021-10-09	Lexington	4
2021-10-09	Lexington	5
2021-10-08	West Avl	5
2021-10-08	West Avl	5
2021-10-08	West Avl	5
2021-10-08	West Avl	5
2021-10-08	West Avl	5
2021-10-08	West Avl	4
2021-10-08	West Avl	5
2021-10-08	West Avl	5
2021-10-08	West Avl	5
2021-10-08	West Avl	3
2021-10-08	West Avl	4
2021-10-08	West Avl	4
2021-10-08	West Avl	4
2021-10-08	West Avl	5
2021-10-08	West Avl	5
2021-10-08	East Avl	4
2021-10-08	East Avl	4
2021-10-08	East Avl	5
2021-10-08	East Avl	4
2021-10-08	East Avl	3
2021-10-08	East Avl	2
2021-10-08	East Avl	3
2021-10-08	East Avl	4
2021-10-08	East Avl	3
2021-10-08	East Avl	4
2021-10-08	East Avl	2
2021-10-08	Blk Mtn	5
2021-10-08	Blk Mtn	4
2021-10-08	Blk Mtn	5
2021-10-08	Blk Mtn	4
2021-10-08	Blk Mtn	4
2021-10-08	Blk Mtn	4
2021-10-08	Blk Mtn	4
2021-10-08	Blk Mtn	4
2021-10-08	Blk Mtn	3
2021-10-08	Blk Mtn	4
2021-10-08	Blk Mtn	2
2021-10-08	Blk Mtn	4
2021-10-08	Blk Mtn	4
2021-10-08	Blk Mtn	5
2021-10-08	Blk Mtn	5
2021-10-08	Blk Mtn	5
2021-10-08	Lexington	4
2021-10-08	Lexington	3
2021-10-08	Lexington	5
2021-10-08	Lexington	4
2021-10-08	Lexington	2
2021-10-08	Lexington	5
2021-10-08	Lexington	3
2021-10-08	Lexington	4
2021-10-08	Lexington	3
2021-10-08	Lexington	2
2021-10-08	Lexington	4
2021-10-08	Lexington	3
2021-10-08	Lexington	3
2021-10-08	Lexington	4
2021-10-08	Lexington	4
2021-10-08	Lexington	4
2021-10-08	Lexington	2
2021-10-08	Lexington	2
2021-10-08	Lexington	5
2021-10-08	Lexington	5
2021-10-08	Lexington	5
2021-10-08	Lexington	5
2021-10-08	Lexington	5
2021-10-08	Lexington	5
2021-10-08	Lexington	4
2021-10-08	Lexington	3
2021-10-08	Lexington	5
2021-10-08	Lexington	4
2021-10-08	Lexington	4
2021-10-08	Lexington	5
2021-10-08	Lexington	4
2021-10-08	Lexington	4
2021-10-08	Lexington	3
2021-10-08	Lexington	3
2021-10-07	West Avl	4
2021-10-07	West Avl	5
2021-10-07	West Avl	4
2021-10-07	West Avl	5
2021-10-07	West Avl	5
2021-10-07	West Avl	4
2021-10-07	West Avl	5
2021-10-07	West Avl	2
2021-10-07	West Avl	4
2021-10-07	West Avl	4
2021-10-07	West Avl	4
2021-10-07	West Avl	5
2021-10-07	West Avl	3
2021-10-07	West Avl	2
2021-10-07	West Avl	4
2021-10-07	East Avl	3
2021-10-07	East Avl	5
2021-10-07	East Avl	3
2021-10-07	East Avl	4
2021-10-07	East Avl	2
2021-10-07	East Avl	5
2021-10-07	East Avl	4
2021-10-07	Blk Mtn	4
2021-10-07	Blk Mtn	4
2021-10-07	Blk Mtn	5
2021-10-07	Blk Mtn	5
2021-10-07	Blk Mtn	5
2021-10-07	Blk Mtn	4
2021-10-07	Blk Mtn	5
2021-10-07	Blk Mtn	5
2021-10-07	Blk Mtn	3
2021-10-07	Blk Mtn	5
2021-10-07	Blk Mtn	5
2021-10-07	Blk Mtn	5
2021-10-07	Blk Mtn	5
2021-10-07	Blk Mtn	4
2021-10-07	Blk Mtn	5
2021-10-07	Blk Mtn	4
2021-10-07	Lexington	5
2021-10-07	Lexington	4
2021-10-07	Lexington	4
2021-10-07	Lexington	4
2021-10-07	Lexington	5
2021-10-07	Lexington	5
2021-10-07	Lexington	5
2021-10-07	Lexington	5
2021-10-07	Lexington	5
2021-10-07	Lexington	3
2021-10-07	Lexington	4
2021-10-07	Lexington	3
2021-10-07	Lexington	5
2021-10-07	Lexington	5
2021-10-07	Lexington	4
2021-10-07	Lexington	4
2021-10-07	Lexington	4
2021-10-07	Lexington	3
2021-10-07	Lexington	4
2021-10-07	Lexington	4
2021-10-07	Lexington	5
2021-10-07	Lexington	4
2021-10-07	Lexington	3
2021-10-07	Lexington	4
2021-10-07	Lexington	3
2021-10-07	Lexington	5
2021-10-07	Lexington	5
2021-10-07	Lexington	5
2021-10-07	Lexington	4
2021-10-07	Lexington	4
2021-10-07	Lexington	5
2021-10-07	Lexington	5
2021-10-07	Lexington	5
2021-10-07	Lexington	3
2021-10-07	Lexington	5
2021-10-07	Lexington	3
2021-10-07	Lexington	5
2021-10-06	West Avl	3
2021-10-06	West Avl	3
2021-10-06	West Avl	5
2021-10-06	West Avl	4
2021-10-06	West Avl	5
2021-10-06	West Avl	3
2021-10-06	West Avl	3
2021-10-06	West Avl	5
2021-10-06	West Avl	5
2021-10-06	West Avl	2
2021-10-06	West Avl	3
2021-10-06	East Avl	4
2021-10-06	East Avl	5
2021-10-06	East Avl	5
2021-10-06	East Avl	4
2021-10-06	East Avl	4
2021-10-06	East Avl	2
2021-10-06	East Avl	3
2021-10-06	Blk Mtn	2
2021-10-06	Blk Mtn	5
2021-10-06	Blk Mtn	4
2021-10-06	Blk Mtn	5
2021-10-06	Blk Mtn	4
2021-10-06	Blk Mtn	5
2021-10-06	Blk Mtn	3
2021-10-06	Blk Mtn	5
2021-10-06	Blk Mtn	4
2021-10-06	Blk Mtn	3
2021-10-06	Blk Mtn	5
2021-10-06	Lexington	5
2021-10-06	Lexington	5
2021-10-06	Lexington	5
2021-10-06	Lexington	3
2021-10-06	Lexington	5
2021-10-06	Lexington	3
2021-10-06	Lexington	5
2021-10-06	Lexington	4
2021-10-06	Lexington	4
2021-10-06	Lexington	2
2021-10-06	Lexington	5
2021-10-06	Lexington	5
2021-10-06	Lexington	4
2021-10-06	Lexington	5
2021-10-06	Lexington	3
2021-10-06	Lexington	3
2021-10-06	Lexington	3
2021-10-06	Lexington	4
2021-10-06	Lexington	4
2021-10-06	Lexington	5
2021-10-06	Lexington	5
2021-10-06	Lexington	4
2021-10-06	Lexington	4
2021-10-06	Lexington	4
2021-10-06	Lexington	5
2021-10-06	Lexington	5
2021-10-06	Lexington	5
2021-10-06	Lexington	4
2021-10-06	Lexington	4
2021-10-06	Lexington	3
2021-10-06	Lexington	4
2021-10-06	Lexington	5
2021-10-05	West Avl	5
2021-10-05	West Avl	4
2021-10-05	West Avl	5
2021-10-05	West Avl	4
2021-10-05	West Avl	4
2021-10-05	West Avl	4
2021-10-05	West Avl	3
2021-10-05	West Avl	2
2021-10-05	West Avl	4
2021-10-05	West Avl	4
2021-10-05	West Avl	5
2021-10-05	West Avl	5
2021-10-05	West Avl	2
2021-10-05	East Avl	5
2021-10-05	East Avl	5
2021-10-05	East Avl	5
2021-10-05	East Avl	4
2021-10-05	East Avl	2
2021-10-05	East Avl	5
2021-10-05	East Avl	5
2021-10-05	Blk Mtn	4
2021-10-05	Blk Mtn	5
2021-10-05	Blk Mtn	4
2021-10-05	Blk Mtn	4
2021-10-05	Blk Mtn	4
2021-10-05	Blk Mtn	3
2021-10-05	Blk Mtn	5
2021-10-05	Blk Mtn	3
2021-10-05	Blk Mtn	4
2021-10-05	Blk Mtn	5
2021-10-05	Blk Mtn	3
2021-10-05	Blk Mtn	5
2021-10-05	Blk Mtn	5
2021-10-05	Blk Mtn	3
2021-10-05	Blk Mtn	5
2021-10-05	Blk Mtn	4
2021-10-05	Blk Mtn	5
2021-10-05	Blk Mtn	3
2021-10-05	Blk Mtn	5
2021-10-05	Blk Mtn	5
2021-10-05	Lexington	5
2021-10-05	Lexington	5
2021-10-05	Lexington	2
2021-10-05	Lexington	5
2021-10-05	Lexington	2
2021-10-05	Lexington	4
2021-10-05	Lexington	5
2021-10-05	Lexington	3
2021-10-05	Lexington	4
2021-10-05	Lexington	4
2021-10-05	Lexington	4
2021-10-05	Lexington	5
2021-10-05	Lexington	4
2021-10-05	Lexington	5
2021-10-05	Lexington	5
2021-10-05	Lexington	4
2021-10-05	Lexington	4
2021-10-05	Lexington	2
2021-10-05	Lexington	1
2021-10-05	Lexington	5
2021-10-05	Lexington	4
2021-10-05	Lexington	3
2021-10-05	Lexington	2
2021-10-05	Lexington	5
2021-10-05	Lexington	1
2021-10-05	Lexington	3
2021-10-05	Lexington	5
2021-10-05	Lexington	3
2021-10-05	Lexington	4
2021-10-05	Lexington	2
2021-10-05	Lexington	3
2021-10-05	Lexington	4
2021-10-05	Lexington	3
2021-10-05	Lexington	5
2021-10-05	Lexington	5
2021-10-05	Lexington	3
2021-10-05	Lexington	3
2021-10-05	Lexington	5
2021-10-05	Lexington	5
2021-10-05	Lexington	4
2021-10-04	West Avl	4
2021-10-04	West Avl	5
2021-10-04	West Avl	5
2021-10-04	West Avl	5
2021-10-04	West Avl	3
2021-10-04	West Avl	3
2021-10-04	West Avl	4
2021-10-04	West Avl	5
2021-10-04	West Avl	5
2021-10-04	West Avl	4
2021-10-04	West Avl	3
2021-10-04	East Avl	4
2021-10-04	East Avl	4
2021-10-04	East Avl	5
2021-10-04	East Avl	3
2021-10-04	East Avl	4
2021-10-04	East Avl	5
2021-10-04	Blk Mtn	5
2021-10-04	Blk Mtn	5
2021-10-04	Blk Mtn	3
2021-10-04	Blk Mtn	3
2021-10-04	Blk Mtn	2
2021-10-04	Blk Mtn	5
2021-10-04	Blk Mtn	4
2021-10-04	Blk Mtn	3
2021-10-04	Blk Mtn	5
2021-10-04	Blk Mtn	5
2021-10-04	Blk Mtn	5
2021-10-04	Blk Mtn	3
2021-10-04	Blk Mtn	4
2021-10-04	Lexington	5
2021-10-04	Lexington	3
2021-10-04	Lexington	5
2021-10-04	Lexington	4
2021-10-04	Lexington	2
2021-10-04	Lexington	5
2021-10-04	Lexington	5
2021-10-04	Lexington	5
2021-10-04	Lexington	5
2021-10-04	Lexington	4
2021-10-04	Lexington	5
2021-10-04	Lexington	4
2021-10-04	Lexington	5
2021-10-04	Lexington	5
2021-10-04	Lexington	5
2021-10-04	Lexington	5
2021-10-04	Lexington	5
2021-10-04	Lexington	3
2021-10-04	Lexington	5
2021-10-04	Lexington	5
2021-10-04	Lexington	3
2021-10-04	Lexington	5
2021-10-04	Lexington	4
2021-10-04	Lexington	5
2021-10-04	Lexington	5
2021-10-04	Lexington	4
2021-10-04	Lexington	4
2021-10-04	Lexington	5
2021-10-04	Lexington	5
2021-10-04	Lexington	5
2021-10-04	Lexington	5
2021-10-03	West Avl	5
2021-10-03	West Avl	2
2021-10-03	West Avl	4
2021-10-03	West Avl	3
2021-10-03	West Avl	3
2021-10-03	West Avl	4
2021-10-03	West Avl	3
2021-10-03	West Avl	5
2021-10-03	West Avl	3
2021-10-03	West Avl	2
2021-10-03	West Avl	4
2021-10-03	West Avl	5
2021-10-03	West Avl	4
2021-10-03	West Avl	3
2021-10-03	East Avl	3
2021-10-03	East Avl	3
2021-10-03	East Avl	4
2021-10-03	East Avl	5
2021-10-03	East Avl	5
2021-10-03	East Avl	4
2021-10-03	East Avl	4
2021-10-03	East Avl	4
2021-10-03	East Avl	4
2021-10-03	Blk Mtn	5
2021-10-03	Blk Mtn	4
2021-10-03	Blk Mtn	5
2021-10-03	Blk Mtn	5
2021-10-03	Blk Mtn	5
2021-10-03	Blk Mtn	3
2021-10-03	Blk Mtn	2
2021-10-03	Blk Mtn	3
2021-10-03	Blk Mtn	5
2021-10-03	Blk Mtn	5
2021-10-03	Blk Mtn	5
2021-10-03	Blk Mtn	4
2021-10-03	Blk Mtn	4
2021-10-03	Blk Mtn	3
2021-10-03	Blk Mtn	4
2021-10-03	Blk Mtn	5
2021-10-03	Blk Mtn	3
2021-10-03	Blk Mtn	4
2021-10-03	Blk Mtn	3
2021-10-03	Lexington	5
2021-10-03	Lexington	3
2021-10-03	Lexington	3
2021-10-03	Lexington	5
2021-10-03	Lexington	5
2021-10-03	Lexington	5
2021-10-03	Lexington	4
2021-10-03	Lexington	5
2021-10-03	Lexington	3
2021-10-03	Lexington	3
2021-10-03	Lexington	5
2021-10-03	Lexington	5
2021-10-03	Lexington	5
2021-10-03	Lexington	5
2021-10-03	Lexington	5
2021-10-03	Lexington	4
2021-10-03	Lexington	4
2021-10-03	Lexington	5
2021-10-03	Lexington	5
2021-10-03	Lexington	4
2021-10-03	Lexington	5
2021-10-03	Lexington	2
2021-10-03	Lexington	5
2021-10-03	Lexington	3
2021-10-03	Lexington	4
2021-10-03	Lexington	3
2021-10-03	Lexington	3
2021-10-03	Lexington	3
2021-10-03	Lexington	5
2021-10-03	Lexington	3
2021-10-03	Lexington	3
2021-10-03	Lexington	4
2021-10-03	Lexington	4
2021-10-03	Lexington	5
2021-10-03	Lexington	5
2021-10-03	Lexington	4
2021-10-03	Lexington	4
2021-10-02	West Avl	4
2021-10-02	West Avl	3
2021-10-02	West Avl	5
2021-10-02	West Avl	5
2021-10-02	West Avl	4
2021-10-02	West Avl	3
2021-10-02	West Avl	4
2021-10-02	West Avl	4
2021-10-02	West Avl	4
2021-10-02	East Avl	4
2021-10-02	East Avl	3
2021-10-02	East Avl	5
2021-10-02	East Avl	5
2021-10-02	East Avl	2
2021-10-02	East Avl	5
2021-10-02	East Avl	5
2021-10-02	East Avl	5
2021-10-02	East Avl	4
2021-10-02	East Avl	2
2021-10-02	East Avl	4
2021-10-02	East Avl	5
2021-10-02	Blk Mtn	5
2021-10-02	Blk Mtn	5
2021-10-02	Blk Mtn	3
2021-10-02	Blk Mtn	4
2021-10-02	Blk Mtn	5
2021-10-02	Blk Mtn	5
2021-10-02	Blk Mtn	3
2021-10-02	Blk Mtn	5
2021-10-02	Blk Mtn	5
2021-10-02	Blk Mtn	4
2021-10-02	Blk Mtn	5
2021-10-02	Blk Mtn	5
2021-10-02	Lexington	2
2021-10-02	Lexington	2
2021-10-02	Lexington	3
2021-10-02	Lexington	4
2021-10-02	Lexington	3
2021-10-02	Lexington	4
2021-10-02	Lexington	4
2021-10-02	Lexington	3
2021-10-02	Lexington	4
2021-10-02	Lexington	3
2021-10-02	Lexington	4
2021-10-02	Lexington	4
2021-10-02	Lexington	4
2021-10-02	Lexington	4
2021-10-02	Lexington	5
2021-10-02	Lexington	5
2021-10-02	Lexington	2
2021-10-02	Lexington	4
2021-10-02	Lexington	3
2021-10-02	Lexington	5
2021-10-02	Lexington	4
2021-10-02	Lexington	5
2021-10-02	Lexington	3
2021-10-02	Lexington	2
2021-10-02	Lexington	4
2021-10-02	Lexington	5
2021-10-02	Lexington	5
2021-10-02	Lexington	4
2021-10-02	Lexington	3
